Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade,Prerequisite_2_grade,Prerequisite_3_grade,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
BA,University of Canberra,Canberra,Bachelor of Arts/ Bachelor of Event and Tourism Management - ARMG02,Tourism and Hotel Management,"29,000",CSP,AUD,year,4,Years,yes,yes,year 12,IELTS,,65,6,,https://www.canberra.edu.au/coursesandunits/course?course_cd=ARMG02&version_number=1&title=Bachelor-of-Arts/-Bachelor-of-Event-and-Tourism-Management&location=BRUCE&rank=AAA&faculty=Faculty-of-Arts-and-Design&year=2021,English,A,Use your creative ideas and natural problem-solving skills to forge an outstanding career creating world class productions designed to attract local and international audiences with the UC Bachelor of Arts/Bachelor of Event and Tourism Management double degree.,event manager / conference center manager / tourism information officer / restaurant manager / public relations officer / marketing manager / festival program director / sponsorship and event coordinator / wedding planner / tourism policy officer / local government economic development manager / tourism research consultant / hotel or resort manager / creative producer / digital media producer / strategist / communications director / freelance event consultant,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Arts/ Bachelor of Laws - ARSC03,Law,"30,300",CSP,AUD,year,5,Years,yes,yes,year 12,IELTS,,85,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=ARSC03&version_number=1&title=Bachelor-of-Arts/-Bachelor-of-Laws&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"If you’re an innovative and globally engaged thinker looking to forge successful careers in dynamic and creative working environments around the world, then the UC Bachelor of Arts/Bachelor of Laws course can help you get there.",business owner / entrepreneur / journalist / marketing communication manager / corporate and public communications lawyer / sports media lawyer / barrister / solicitor / consultant / policy advisor / publicist / creative director.,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Arts/Bachelor of Communication and Media - ARAR01,Mass Communication & Media,"29,000",CSP,AUD,year,4,Years,yes,yes,year 12,IELTS,,60,6,,https://www.canberra.edu.au/coursesandunits/course?course_cd=ARAR01&version_number=1&title=Bachelor-of-Arts/Bachelor-of-Communication-and-Media&location=BRUCE&rank=AAA&faculty=Faculty-of-Arts-and-Design&year=2021,English,A,"If you’re a great communicator and creative thinker who loves a good deadline, this is the double degree for you! UC’s Bachelor of Arts/Bachelor of Communications and Media combines a flexible, professionally-oriented arts degree with the hands-on knowledge and experience required of journalists and other media communications professionals around the world.",creative copywriter / editor / advertising account manager / content developer / digital media specialist / social media manager / journalist / campaign manager / media or marketing analyst / producer / publisher.,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Arts/Bachelor of Science in Psychology - ARSC01,Creative Arts & Design & Music,"30,200",CSP,AUD,year,4,Years,yes,yes,year 12,IELTS,,60,6,,https://www.canberra.edu.au/coursesandunits/course?course_cd=ARSC01&version_number=2&title=Bachelor-of-Arts/Bachelor-of-Science-in-Psychology&location=BRUCE&rank=AAA&faculty=Faculty-of-Health&year=2021,English,A,Combine the creativity of a versatile and professionally-oriented arts degree with the clinical psychological insights of a psychology degree and use that knowledge to explore new career possibilities.,clinical psychology / policy and research / youth work / consumer research / advertising and marketing / human resources / industrial relations / program co-ordination and welfare.,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Biomedical Science - 264JA,Medical and Nursing,"32,900",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,https://www.canberra.edu.au/coursesandunits/course?course_cd=264JA&version_number=3&title=Bachelor-of-Biomedical-Science&location=BRUCE&rank=AAA&faculty=Faculty-of-Science-and-Technology&year=2021,English,A,"If the complexity of human form and function has always fascinated you, then the Bachelor of Biomedical Science will help set you up for a career where broad scientific knowledge of human body, and all its intricacies, is needed. You’ll gain a solid understanding of the structure and function of the human body and will be well-versed in the complex interrelationships between health and disease. While the course is very specific to biomedical science and provides a strong grounding in allied health, its flexible nature allows you to select electives from a broad range of science disciplines and beyond. You can choose to study Restricted Choice Units, such as sports science, pre-physiotherapy and human nutrition, allowing you to tailor the course to match your interests or ambitions.",Allied health technician / Biological scientist / Laboratory technician / Pathology technician / Research scientist / Research officer / Science educator,Australia,no,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Building and Construction Management - 357JA,Business & Commerce & Finance & Accounting,"29,500",CSP,AUD,year,4,Years,yes,yes,year 12,IELTS,,60,6,,https://www.canberra.edu.au/coursesandunits/course?course_cd=357JA&version_number=2&title=Bachelor-of-Building-and-Construction-Management&location=BRUCE&rank=AAA&faculty=Faculty-of-Arts-and-Design&year=2021,English,A,"If you’re keen to become an accomplished professional in the building industry, the Bachelor of Building and Construction Management can equip you with the necessary skills to become a confident leader. Learn management and supervision techniques while developing detailed knowledge of building processes and materials. This expertise, together with real-world negotiation, presentation and communication skills, will prepare you for a successful career in building and construction management.",Builder / Developer / Construction manager / Project estimator / Construction project manager / Site manager,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business (Entrepreneurship & Innovation) - MGB101,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGB101&version_number=1&title=Bachelor-of-Business-(Entrepreneurship---Innovation)&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"The Bachelor of Business (Entrepreneurship and Innovation) aims to provide you with the skills needed to succeed in either a start-up environment or within an organisation embarking on significant change. You’ll investigate business behaviour, such as creativity, risk taking and sustainability, in a range of contexts and environments, and will develop a solid grounding in business theory.",Entrepreneur / Company director / General manager / Chief executive officer / Angel investor / Business manager / Innovation manager / Business development manager / Business consultant / Government policy adviser / Commercialisation manager / Venture capitalist / Product development manager / Corporate policy adviser,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business (Human Resource Management) - MGB103,Tourism and Hotel Management,"32,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGB103&version_number=1&title=Bachelor-of-Business-(Human-Resource-Management)&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"If you’re keen to specialise in human resource management, and want to learn the business skills and knowledge to enhance your professional practice, then the Bachelor of Business (Human Resource Management) is a great option. The course offers five specialist human resource management practice-focused units, two breadth subjects (workplace law and organisational behaviour) and an industry project.",Human resource manager / Recruitment manager / Head of human resources / Change manager / Workplace relations specialist / Human resource adviser / Human resource officer / Industrial relations adviser / Contracts administrator / Human resource director / Organisational development consultant / Head of talent / Human resource business partner / Organisation design officer / Workforce development and culture officer,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business (International Business) - MGB104,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGB104&version_number=1&title=Bachelor-of-Business-(International-Business)&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"This course offers a multidisciplinary approach to analysing the main issues and considerations in the growth and functioning of international businesses. It has a strong emphasis on trade and investment in an international context, and places significant emphasis on managerial issues and perspectives. You’ll develop skills and competencies in the understanding of business systems, and the cross-cultural or supply chain issues affecting them from an international business perspective.",International business development manager / Global account manager / Import/export specialist / International business consultant / Government policy adviser (international) / International trade coordinator / International management consultant / Trade and international economics officer / International finance manager / Business intelligence manager / International trade administrator / Strategic planning manager / Foreign affairs officer / International investment analyst / Industry association analyst / International insurance adviser,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business (International Business) - MGB104,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGB104&version_number=1&title=Bachelor-of-Business-(International-Business)&location=GBCA-MELB&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"This course offers a multidisciplinary approach to analysing the main issues and considerations in the growth and functioning of international businesses. It has a strong emphasis on trade and investment in an international context, and places significant emphasis on managerial issues and perspectives. You’ll develop skills and competencies in the understanding of business systems, and the cross-cultural or supply chain issues affecting them from an international business perspective.",International business development manager / Global account manager / Import/export specialist / International business consultant / Government policy adviser (international) / International trade coordinator / International management consultant / Trade and international economics officer / International finance manager / Business intelligence manager / International trade administrator / Strategic planning manager / Foreign affairs officer / International investment analyst / Industry association analyst / International insurance adviser,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Melbourne,Bachelor of Business (International Business) - MGB104,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGB104&version_number=1&title=Bachelor-of-Business-(International-Business)&location=GBCA-MELB&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"This course offers a multidisciplinary approach to analysing the main issues and considerations in the growth and functioning of international businesses. It has a strong emphasis on trade and investment in an international context, and places significant emphasis on managerial issues and perspectives. You’ll develop skills and competencies in the understanding of business systems, and the cross-cultural or supply chain issues affecting them from an international business perspective.",International business development manager / Global account manager / Import/export specialist / International business consultant / Government policy adviser (international) / International trade coordinator / International management consultant / Trade and international economics officer / International finance manager / Business intelligence manager / International trade administrator / Strategic planning manager / Foreign affairs officer / International investment analyst / Industry association analyst / International insurance adviser,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business (Management) - MGB105,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGB105&version_number=1&title=Bachelor-of-Business-(Management)&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"Whether you’re currently a manager, or wish to become one, the Bachelor of Business (Management) will help you gain a broad theoretical and technical knowledge in a range of core areas of business, plus the skills necessary to be effective in the changing context of work, organisations and business. You’ll study how management underpins business operations in different settings and will develop innovative answers to problems facing businesses into the future.",Chief executive officer / Chief financial officer / Chief operating officer / Managing director / Director / General manager / Marketing manager / Administrative services manager / Project manager / Commercial director / Head of operations / Business manager / Assistant director / Deputy manager / Human resources adviser,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business (Marketing) - MGB106,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGB106&version_number=1&title=Bachelor-of-Business-(Marketing)&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"This course will provide you with a strong foundation of the principles and conceptual frameworks of marketing, as used in both academia and the workplace, within a business context which focuses on economic strategies, financial outcomes and entrepreneurship. You’ll explore a variety of cognitive, technical and communication skills to analyse, review and explore marketing problems, providing innovative solutions for a range of real-world public, private and not-for-profit enterprises.",Marketing manager / Advertising account manager / Brand manager / Social media manager / Events manager / Marketing consultant / Marketing analyst / Media analyst / Promotions manager / Sponsorship manager / Web analytics consultant / Retail manager / Sales manager,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business (Service Management) - MGB107,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGB107&version_number=1&title=Bachelor-of-Business-(Service-Management)&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"With modern global economies spending an increasing amount on ‘services’ over ‘goods’, and the creation of more jobs in the service sector, this course will prepare you for a world that is increasingly dependent upon services and service systems. This is a world where businesses, organisations, government and social enterprises must learn to adopt a service perspective to successfully create value for their customers and stakeholders.",Company director / International business development manager / General manager / Global account manager / Import/export logistics officer / International business consultant / Government policy adviser / Product development manager / International trade coordinator / International management consultant / Economic officer / Business intelligence manager / Marketing manager / Human resources adviser / Customer engagement manager,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business (Sport Management) - MGB108,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGB108&version_number=1&title=Bachelor-of-Business-(Sport-Management)&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"Behind every story of sporting excellence is the often-untold story of skilled planning and strong management. Throughout the course students will develop a strong working knowledge of management theory and practice. The course has been co-designed by leading industry professionals and academics to ensure students graduate with relevant and contemporary sport management skills. With a strong focus on work integrated learning with practical outcomes for industry partners students will be prepared to enter the rapidly growing global industry that is the management of sport.  The course covers aspects of sport from grass roots community levels through to studying high performance sport management at Olympic level. The degree takes students through the journey of sport from an amateur past time to the evolution of the globalised, commercialised, and professionalised industry that it is today.",Company director / International business development manager / General manager / Global account manager / Import/export logistics officer / International business consultant / Government policy adviser / Product development manager / International trade coordinator / International management consultant / Economic officer / Business intelligence manager / Marketing manager / Human resources adviser / Customer engagement manager,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business Administration - MGB201,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,Not Available,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGB201&version_number=1&title=Bachelor-of-Business-Administration&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"The Bachelor of Business Administration is designed to prepare students for roles in small and medium sized business enterprises in today's highly competitive, global business environment, where a broad skillset is required. It is designed for students who no longer wish to complete a specialisation of eight units within a single discipline. Entry into this qualification is only available to students transferring from other programs, offered either by the University of Canberra or approved articulation partners. Students will need to have received at least 24 credit points of credit prior to admission.",Company director / International business development manager / General manager / Global account manager / Import/export logistics officer / International business consultant / Government policy adviser / Product development manager / International trade coordinator / International management consultant / Economic officer / Business intelligence manager / Marketing manager / Human resources adviser / Customer engagement manager,Australia,yes,yes,no,yes,yes,['The university did not announce the selection rank(ATAR) yet']
BA,University of Canberra,Canberra,Bachelor of Business Informatics - 706AA,Computer Science & Information Technology,"30,300",CSP,AUD,year,3,Years,yes,yes,year 12,IELTS,,60,6,,https://www.canberra.edu.au/coursesandunits/course?course_cd=706AA&version_number=8&title=Bachelor-of-Business-Informatics&location=BRUCE&rank=AAA&faculty=Faculty-of-Science-and-Technology&year=2021,English,A,"If you enjoy IT but prefer the science of data management and building innovative systems designed to streamline and maximise productivity, then UC’s Bachelor of Business Informatics is the perfect course to teach you how. 

Accredited by the Australian Computer Society, UC’s Bachelor of Business Informatics is an interdisciplinary degree providing a bridge between the areas of business and information technology. 

In this course you will learn how to critically analyse complex systems and if required, completely design or redesign robust management systems, in order to meet the specific needs of a business.

Your study will set you on the path to becoming an invaluable information and communications technology professional, with further postgraduate study available in advanced or related fields. 

This course also has one of the best graduate outcomes in Australia and experiences an exceptionally high demand for graduates, especially from within the government sector, due to its location in Canberra.

This course allows you to future-proof your career by offering the option to specialise in Cloud Computing and the Internet of Things, Cybersecurity and System Administration or Data Science.","IT security analyst /  /  / Business analyst /  /  / Systems architect /  /  / IT project manager /  /  / Information analyst /  /  / Data scientist /  /  / Digital systems architect /  /  / Chief information officer  /  /  / Cloud computing architect /  /  / IoT engineer, developer or designer /  /  / Cybersecurity specialist /  /  / Service desk manager /  /  / System administrator  /  /  / Cybersecurity operations manager /  /  / Big data engineer /  /  / Big data architect /  /  / Data scientist  /  /  / Business intelligence specialist",Australia,yes,yes,no,yes,no,
BA,University of Canberra,Canberra,Bachelor of Business/ Bachelor of Arts - MGAR03,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,4,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGAR03&version_number=1&title=Bachelor-of-Business/-Bachelor-of-Arts&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"Take the theoretical knowledge and practical skills of business and add any one of five core creative study pathways and you have one of the most structured, flexible and transferrable qualifications available - welcome to the Bachelor of Business / Bachelor of Arts double degree.",international business development manager / global account manager / author / copywriter / journalist / playwright / screenwriter / scriptwriter / communications manager / publisher / editor / media analyst / technical writer / international project manager / campaign manager / international consultant / journalist / international development worker / policy officer / community development educator / program analyst / company director / tourism manager / filmmaker / creative producer / director / screenwriter / first assistant director / director of photography / editor / sound designer / production designer / costume designer / production manager / camera operator / sound recorder / props master / special effects supervisor / digital imaging technician / international management consultant / trade and international economics officer / international finance manager / business intelligence manager / international trade administrator / itrategic planning manager / foreign affairs officer / industry association analyst,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business/ Bachelor of Business Informatics - MGIT03,Computer Science & Information Technology,"32,300",CSP,AUD,year,4,Years,yes,yes,year 12,IELTS,,65,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGIT03&version_number=2&title=Bachelor-of-Business/-Bachelor-of-Business-Informatics&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,Combine the theoretical knowledge and practical skills of business; add the technical systems and strategies of information technology and collectively you have an outstanding and highly sought after double degree called the Bachelor of Business / Bachelor of Business Infographics.,chief operating officer / managing director / director / general manager / marketing manager / IT security analyst / business analyst / systems analyst / IT project manager / ICT consultant / web developer / IT systems test engineer / information analyst / data scientist / systems architect / information systems manager / IT auditor / IT business manager / solutions engineer / chief executive officer / chief financial officer / administrative services manager / project manager / commercial director / head of operations / business manager / assistant director / deputy manager / human resources adviser,Australia,yes,yes,no,yes,yes,
BA,University of Canberra,Canberra,Bachelor of Business/ Bachelor of Communication and Media - MGAR01,Business & Commerce & Finance & Accounting,"32,300",CSP,AUD,year,4,Years,yes,yes,year 12,IELTS,,60,6,,"https://www.canberra.edu.au/coursesandunits/course?course_cd=MGAR01&version_number=1&title=Bachelor-of-Business/-Bachelor-of-Communication-and-Media&location=BRUCE&rank=AAA&faculty=Faculty-of-Business,-Government---Law&year=2021",English,A,"Take the theoretical knowledge and practical skills of business and mix it with the creative, critical, professional and personal capabilities of communication and media, to create a career bursting with opportunities with the Bachelor of Business – Bachelor of Communication and Media course.",chief executive officer / chief financial officer / chief operating officer / managing director / director / general manager / marketing manager / administrative services manager / project manager / commercial director / head of operations / business manager / assistant director / deputy manager / freelance public relations consultant / public affairs manager / corporate communications manager / community relations officer / media manager / communication strategist / marketing manager / cocial media/online community manager / communication officer or manager / fundraising/sponsorship manager / business analyst / data scientist / dystems architect / information systems manager / solutions engineer,Australia,yes,yes,no,yes,yes,
